id;status;arrival_time;created_date;created_by
5754;FINISHED;2018-10-20T03:30:00;2018-10-20T03:30:20;system
5755;FINISHED;2018-10-20T03:55:00;2018-10-20T03:55:31;system
5756;FINISHED;2018-10-20T03:56:00;2018-10-20T03:56:15;system
5757;FINISHED;2018-10-20T03:57:00;2018-10-20T03:57:33;system
5758;FINISHED;2018-10-20T03:59:00;2018-10-20T03:59:57;system
5759;FINISHED;2018-10-20T04:22:00;2018-10-20T04:22:17;system
5760;FINISHED;2018-10-20T04:23:00;2018-10-20T04:23:11;system
5761;FINISHED;2018-10-20T04:23:00;2018-10-20T04:24:00;system
5762;FINISHED;2018-10-20T04:25:00;2018-10-20T04:25:10;system
5763;FINISHED;2018-10-20T06:30:00;2018-10-20T06:22:19;system
5764;FINISHED;2018-10-20T06:30:00;2018-10-20T06:22:36;system
5765;FINISHED;2018-10-20T06:30:00;2018-10-20T06:23:18;system
5766;FINISHED;2018-10-20T06:30:00;2018-10-20T06:27:49;system
5767;FINISHED;2018-10-20T06:30:00;2018-10-20T06:27:57;system
5768;FINISHED;2018-10-20T06:46:00;2018-10-20T06:46:34;system
5769;FINISHED;2018-10-20T06:47:00;2018-10-20T06:47:32;system
5770;FINISHED;2018-10-20T07:06:00;2018-10-20T07:06:45;system
5771;FINISHED;2018-10-20T07:18:00;2018-10-20T07:18:57;system
5772;FINISHED;2018-10-20T07:27:00;2018-10-20T07:27:37;system
5773;FINISHED;2018-10-20T07:34:00;2018-10-20T07:34:43;system
5774;FINISHED;2018-10-20T07:35:00;2018-10-20T07:35:41;system
5775;FINISHED;2018-10-20T07:35:00;2018-10-20T07:35:46;system
5776;FINISHED;2018-10-20T07:56:00;2018-10-20T07:56:11;system
5777;FINISHED;2018-10-20T08:20:00;2018-10-20T08:20:59;system
5778;FINISHED;2018-10-20T08:28:00;2018-10-20T08:28:29;system
5779;FINISHED;2018-10-20T08:36:00;2018-10-20T08:36:01;system
5780;FINISHED;2018-10-20T08:39:00;2018-10-20T08:39:17;system
5781;FINISHED;2018-10-20T09:08:00;2018-10-20T09:08:43;system
5782;FINISHED;2018-10-20T09:26:00;2018-10-20T09:26:40;system
5783;FINISHED;2018-10-22T01:32:00;2018-10-22T01:32:04;system
5784;FINISHED;2018-10-22T01:35:00;2018-10-22T01:35:03;system
5785;FINISHED;2018-10-22T02:15:00;2018-10-22T02:15:34;system
5786;FINISHED;2018-10-22T02:16:00;2018-10-22T02:16:55;system
5787;FINISHED;2018-10-22T03:07:00;2018-10-22T03:07:57;system
5788;FINISHED;2018-10-22T03:11:00;2018-10-22T03:11:02;system
5789;FINISHED;2018-10-22T03:28:00;2018-10-22T03:28:04;system
5790;FINISHED;2018-10-22T06:27:00;2018-10-22T06:27:29;system
5791;FINISHED;2018-10-22T06:59:00;2018-10-22T06:59:35;system
5792;FINISHED;2018-10-22T07:19:00;2018-10-22T07:19:51;system
5793;FINISHED;2018-10-22T07:31:00;2018-10-22T07:31:52;system
5794;FINISHED;2018-10-22T07:41:00;2018-10-22T07:41:42;system
5795;FINISHED;2018-10-22T08:10:00;2018-10-22T08:10:05;system
5796;FINISHED;2018-10-22T08:47:00;2018-10-22T08:47:33;system
5797;FINISHED;2018-10-22T08:50:00;2018-10-22T08:50:41;system
5798;FINISHED;2018-10-22T09:32:00;2018-10-22T09:32:52;system
5799;FINISHED;2018-10-22T10:30:00;2018-10-22T10:30:28;system
5800;FINISHED;2018-10-22T10:40:00;2018-10-22T10:40:48;system
5801;FINISHED;2018-10-22T10:57:00;2018-10-22T10:57:56;system
5802;FINISHED;2018-10-22T10:59:00;2018-10-22T10:59:30;system
5803;FINISHED;2018-10-22T11:14:00;2018-10-22T11:14:22;system
5804;FINISHED;2018-10-22T11:26:00;2018-10-22T11:26:59;system
5805;FINISHED;2018-10-22T11:34:00;2018-10-22T11:34:07;system
5806;FINISHED;2018-10-22T11:59:00;2018-10-22T11:59:54;system
5807;FINISHED;2018-10-22T12:07:00;2018-10-22T12:07:16;system
5808;FINISHED;2018-10-22T12:11:00;2018-10-22T12:11:18;system
5809;FINISHED;2018-10-22T12:16:00;2018-10-22T12:16:55;system
5810;FINISHED;2018-10-22T12:44:00;2018-10-22T12:44:50;system
5811;FINISHED;2018-10-22T12:54:00;2018-10-22T12:54:17;system
5812;FINISHED;2018-10-22T13:24:00;2018-10-22T13:24:53;system
5813;FINISHED;2018-10-23T01:28:00;2018-10-23T01:28:16;system
5814;FINISHED;2018-10-23T01:28:00;2018-10-23T01:28:22;system
5815;FINISHED;2018-10-23T02:28:00;2018-10-23T02:28:53;system
5816;FINISHED;2018-10-23T02:34:00;2018-10-23T02:34:33;system
5817;FINISHED;2018-10-23T03:00:00;2018-10-23T03:00:37;system
5818;FINISHED;2018-10-23T03:27:00;2018-10-23T03:27:45;system
5819;FINISHED;2018-10-23T06:25:00;2018-10-23T06:25:13;system
5820;FINISHED;2018-10-23T06:46:00;2018-10-23T06:46:12;system
5821;FINISHED;2018-10-23T07:46:00;2018-10-23T07:46:26;system
5822;FINISHED;2018-10-23T07:56:00;2018-10-23T07:56:25;system
5823;FINISHED;2018-10-23T07:56:00;2018-10-23T07:56:35;system
5824;FINISHED;2018-10-23T08:11:00;2018-10-23T08:11:27;system
5825;FINISHED;2018-10-23T08:25:00;2018-10-23T08:25:53;system
5826;FINISHED;2018-10-23T08:31:00;2018-10-23T08:31:27;system
5827;FINISHED;2018-10-23T08:55:00;2018-10-23T08:55:18;system
5828;FINISHED;2018-10-23T08:55:00;2018-10-23T08:55:36;system
5829;FINISHED;2018-10-23T08:57:00;2018-10-23T08:57:25;system
5830;FINISHED;2018-10-23T09:08:00;2018-10-23T09:08:06;system
5831;FINISHED;2018-10-23T09:27:00;2018-10-23T09:27:27;system
5832;FINISHED;2018-10-23T09:33:00;2018-10-23T09:33:13;system
5833;FINISHED;2018-10-23T10:30:00;2018-10-23T10:19:26;system
5834;FINISHED;2018-10-23T10:30:00;2018-10-23T10:27:15;system
5835;FINISHED;2018-10-23T10:30:00;2018-10-23T10:27:21;system
5836;FINISHED;2018-10-23T10:33:00;2018-10-23T10:33:16;system
5837;FINISHED;2018-10-23T10:34:00;2018-10-23T10:34:24;system
5838;FINISHED;2018-10-23T10:43:00;2018-10-23T10:43:36;system
5839;FINISHED;2018-10-23T10:46:00;2018-10-23T10:46:18;system
5840;FINISHED;2018-10-23T11:01:00;2018-10-23T11:01:33;system
5841;FINISHED;2018-10-23T11:05:00;2018-10-23T11:05:13;system
5842;FINISHED;2018-10-23T11:20:00;2018-10-23T11:20:40;system
5843;FINISHED;2018-10-23T11:31:00;2018-10-23T11:31:09;system
5844;FINISHED;2018-10-23T11:40:00;2018-10-23T11:40:52;system
5845;FINISHED;2018-10-23T11:43:00;2018-10-23T11:43:39;system
5846;FINISHED;2018-10-23T11:49:00;2018-10-23T11:49:51;system
5847;FINISHED;2018-10-23T11:50:00;2018-10-23T11:50:27;system
5848;FINISHED;2018-10-23T11:52:00;2018-10-23T11:52:34;system
5849;FINISHED;2018-10-23T11:55:00;2018-10-23T11:55:04;system
5850;FINISHED;2018-10-23T12:10:00;2018-10-23T12:10:07;system
5851;FINISHED;2018-10-23T12:32:00;2018-10-23T12:32:06;system
5852;FINISHED;2018-10-23T12:37:00;2018-10-23T12:37:12;system
5853;FINISHED;2018-10-23T12:46:00;2018-10-23T12:46:48;system
5854;FINISHED;2018-10-24T06:23:00;2018-10-24T06:23:03;system
5855;FINISHED;2018-10-24T06:32:00;2018-10-24T06:32:29;system
5856;FINISHED;2018-10-24T07:26:00;2018-10-24T07:26:17;system
5857;FINISHED;2018-10-24T08:00:00;2018-10-24T08:00:46;system
5858;FINISHED;2018-10-24T08:01:00;2018-10-24T08:02:00;system
5859;FINISHED;2018-10-24T08:35:00;2018-10-24T08:35:29;system
5860;FINISHED;2018-10-24T10:42:00;2018-10-24T10:42:24;system
5861;FINISHED;2018-10-24T11:01:00;2018-10-24T11:01:56;system
5862;FINISHED;2018-10-24T11:04:00;2018-10-24T11:04:43;system
5863;FINISHED;2018-10-24T11:18:00;2018-10-24T11:18:26;system
5864;FINISHED;2018-10-24T11:21:00;2018-10-24T11:21:56;system
5865;FINISHED;2018-10-24T12:00:00;2018-10-24T12:00:42;system
5866;FINISHED;2018-10-24T12:10:00;2018-10-24T12:10:52;system
5867;FINISHED;2018-10-24T12:20:00;2018-10-24T12:20:22;system
5868;FINISHED;2018-10-24T12:27:00;2018-10-24T12:27:03;system
5869;FINISHED;2018-10-24T12:27:00;2018-10-24T12:27:13;system
5870;FINISHED;2018-10-24T12:57:00;2018-10-24T12:57:43;system
5871;FINISHED;2018-10-25T01:29:00;2018-10-25T01:29:17;system
5872;FINISHED;2018-10-25T01:31:00;2018-10-25T01:31:58;system
5873;FINISHED;2018-10-25T01:33:00;2018-10-25T01:33:49;system
5874;FINISHED;2018-10-25T01:36:00;2018-10-25T01:36:56;system
5875;FINISHED;2018-10-25T01:37:00;2018-10-25T01:37:10;system
5876;FINISHED;2018-10-25T01:38:00;2018-10-25T01:38:00;system
5877;FINISHED;2018-10-25T01:38:00;2018-10-25T01:38:24;system
5878;FINISHED;2018-10-25T01:40:00;2018-10-25T01:40:03;system
5879;FINISHED;2018-10-25T01:40:00;2018-10-25T01:40:16;system
5880;FINISHED;2018-10-25T01:41:00;2018-10-25T01:41:16;system
5881;FINISHED;2018-10-25T01:41:00;2018-10-25T01:41:31;system
5882;FINISHED;2018-10-25T01:42:00;2018-10-25T01:42:43;system
5883;FINISHED;2018-10-25T01:42:00;2018-10-25T01:42:55;system
5884;FINISHED;2018-10-25T01:43:00;2018-10-25T01:43:48;system
5885;FINISHED;2018-10-25T01:44:00;2018-10-25T01:44:30;system
5886;FINISHED;2018-10-25T01:46:00;2018-10-25T01:46:39;system
5887;FINISHED;2018-10-25T01:47:00;2018-10-25T01:47:13;system
5888;FINISHED;2018-10-25T01:47:00;2018-10-25T01:47:49;system
5889;FINISHED;2018-10-25T01:48:00;2018-10-25T01:48:11;system
5890;FINISHED;2018-10-25T01:50:00;2018-10-25T01:50:20;system
5891;FINISHED;2018-10-25T01:50:00;2018-10-25T01:50:58;system
5892;FINISHED;2018-10-25T01:51:00;2018-10-25T01:51:28;system
5893;FINISHED;2018-10-25T01:53:00;2018-10-25T01:53:21;system
5894;FINISHED;2018-10-25T01:54:00;2018-10-25T01:54:18;system
5895;FINISHED;2018-10-25T01:55:00;2018-10-25T01:55:07;system
5896;FINISHED;2018-10-25T01:56:00;2018-10-25T01:56:53;system
5897;FINISHED;2018-10-25T01:57:00;2018-10-25T01:57:46;system
5898;FINISHED;2018-10-25T01:58:00;2018-10-25T01:58:35;system
5899;FINISHED;2018-10-25T02:10:00;2018-10-25T02:10:43;system
5900;FINISHED;2018-10-25T02:10:00;2018-10-25T02:10:59;system
5901;FINISHED;2018-10-25T02:11:00;2018-10-25T02:11:41;system
5902;FINISHED;2018-10-25T02:12:00;2018-10-25T02:12:24;system
5903;FINISHED;2018-10-25T02:14:00;2018-10-25T02:14:29;system
5904;FINISHED;2018-10-25T02:15:00;2018-10-25T02:15:38;system
5905;FINISHED;2018-10-25T02:17:00;2018-10-25T02:17:06;system
5906;FINISHED;2018-10-25T02:17:00;2018-10-25T02:17:32;system
5907;FINISHED;2018-10-25T02:19:00;2018-10-25T02:19:53;system
5908;FINISHED;2018-10-25T02:21:00;2018-10-25T02:21:21;system
5909;FINISHED;2018-10-25T02:22:00;2018-10-25T02:22:23;system
5910;FINISHED;2018-10-25T02:32:00;2018-10-25T02:32:31;system
5911;FINISHED;2018-10-25T02:37:00;2018-10-25T02:37:39;system
5912;FINISHED;2018-10-25T02:37:00;2018-10-25T02:37:49;system
5913;FINISHED;2018-10-25T02:38:00;2018-10-25T02:38:58;system
5914;FINISHED;2018-10-25T02:39:00;2018-10-25T02:39:57;system
5915;FINISHED;2018-10-25T02:41:00;2018-10-25T02:41:26;system
5916;FINISHED;2018-10-25T02:44:00;2018-10-25T02:44:06;system
5917;FINISHED;2018-10-25T02:46:00;2018-10-25T02:46:11;system
5918;FINISHED;2018-10-25T02:47:00;2018-10-25T02:47:33;system
5919;FINISHED;2018-10-25T02:48:00;2018-10-25T02:48:47;system
5920;FINISHED;2018-10-25T02:50:00;2018-10-25T02:50:53;system
5921;FINISHED;2018-10-25T02:54:00;2018-10-25T02:54:47;system
5922;FINISHED;2018-10-25T02:57:00;2018-10-25T02:57:00;system
5923;FINISHED;2018-10-25T02:57:00;2018-10-25T02:57:59;system
5924;FINISHED;2018-10-25T02:59:00;2018-10-25T02:59:04;system
5925;FINISHED;2018-10-25T03:00:00;2018-10-25T03:00:01;system
5926;FINISHED;2018-10-25T03:01:00;2018-10-25T03:01:14;system
5927;FINISHED;2018-10-25T03:02:00;2018-10-25T03:02:26;system
5928;FINISHED;2018-10-25T03:05:00;2018-10-25T03:05:13;system
5929;FINISHED;2018-10-25T03:06:00;2018-10-25T03:06:43;system
5930;FINISHED;2018-10-25T03:10:00;2018-10-25T03:10:01;system
5931;FINISHED;2018-10-25T03:11:00;2018-10-25T03:11:31;system
5932;FINISHED;2018-10-25T03:12:00;2018-10-25T03:12:53;system
5933;FINISHED;2018-10-25T03:14:00;2018-10-25T03:14:29;system
5934;FINISHED;2018-10-25T03:15:00;2018-10-25T03:15:23;system
5935;FINISHED;2018-10-25T03:16:00;2018-10-25T03:16:43;system
5936;FINISHED;2018-10-25T03:17:00;2018-10-25T03:17:56;system
5937;FINISHED;2018-10-25T03:19:00;2018-10-25T03:19:30;system
5938;FINISHED;2018-10-25T03:21:00;2018-10-25T03:21:01;system
5939;FINISHED;2018-10-25T03:22:00;2018-10-25T03:22:26;system
5940;FINISHED;2018-10-25T03:24:00;2018-10-25T03:24:42;system
5941;FINISHED;2018-10-25T03:25:00;2018-10-25T03:25:41;system
5942;FINISHED;2018-10-25T03:27:00;2018-10-25T03:27:09;system
5943;FINISHED;2018-10-25T03:28:00;2018-10-25T03:28:41;system
5944;FINISHED;2018-10-25T03:29:00;2018-10-25T03:29:51;system
5945;FINISHED;2018-10-25T03:31:00;2018-10-25T03:31:01;system
5946;FINISHED;2018-10-25T03:34:00;2018-10-25T03:34:01;system
5947;FINISHED;2018-10-25T03:36:00;2018-10-25T03:36:28;system
5948;FINISHED;2018-10-25T03:37:00;2018-10-25T03:37:30;system
5949;FINISHED;2018-10-25T03:38:00;2018-10-25T03:38:44;system
5950;FINISHED;2018-10-25T03:40:00;2018-10-25T03:40:58;system
5951;FINISHED;2018-10-25T03:48:00;2018-10-25T03:48:41;system
5952;FINISHED;2018-10-25T03:49:00;2018-10-25T03:49:24;system
5953;FINISHED;2018-10-25T03:51:00;2018-10-25T03:51:53;system
5954;FINISHED;2018-10-25T03:53:00;2018-10-25T03:53:38;system
5955;FINISHED;2018-10-25T03:57:00;2018-10-25T03:57:34;system
5956;FINISHED;2018-10-25T03:57:00;2018-10-25T03:57:57;system
5957;FINISHED;2018-10-25T06:21:00;2018-10-25T06:21:24;system
5958;FINISHED;2018-10-25T06:21:00;2018-10-25T06:21:39;system
5959;FINISHED;2018-10-25T06:22:00;2018-10-25T06:22:01;system
5960;FINISHED;2018-10-25T06:24:00;2018-10-25T06:24:54;system
5961;FINISHED;2018-10-25T06:52:00;2018-10-25T06:52:19;system
5962;FINISHED;2018-10-25T06:52:00;2018-10-25T06:52:28;system
5963;FINISHED;2018-10-25T07:24:00;2018-10-25T07:24:13;system
5964;FINISHED;2018-10-25T07:26:00;2018-10-25T07:26:32;system
5965;FINISHED;2018-10-25T07:30:00;2018-10-25T07:30:27;system
5966;FINISHED;2018-10-25T07:58:00;2018-10-25T07:58:27;system
5967;FINISHED;2018-10-25T08:14:00;2018-10-25T08:14:25;system
5968;FINISHED;2018-10-25T08:16:00;2018-10-25T08:16:42;system
5969;FINISHED;2018-10-25T08:16:00;2018-10-25T08:16:50;system
5970;FINISHED;2018-10-25T08:29:00;2018-10-25T08:29:46;system
5971;FINISHED;2018-10-25T08:36:00;2018-10-25T08:36:36;system
5972;FINISHED;2018-10-25T09:11:00;2018-10-25T09:11:54;system
5973;FINISHED;2018-10-25T09:27:00;2018-10-25T09:27:56;system
5974;FINISHED;2018-10-25T10:04:00;2018-10-25T10:04:52;system
5975;FINISHED;2018-10-25T10:20:00;2018-10-25T10:20:49;system
5976;FINISHED;2018-10-25T10:33:00;2018-10-25T10:33:57;system
5977;FINISHED;2018-10-25T10:36:00;2018-10-25T10:36:17;system
5978;FINISHED;2018-10-25T11:02:00;2018-10-25T11:02:21;system
5979;FINISHED;2018-10-25T11:07:00;2018-10-25T11:07:09;system
5980;FINISHED;2018-10-25T11:12:00;2018-10-25T11:12:19;system
5981;FINISHED;2018-10-25T11:20:00;2018-10-25T11:20:29;system
5982;FINISHED;2018-10-25T11:20:00;2018-10-25T11:20:37;system
5983;FINISHED;2018-10-25T11:21:00;2018-10-25T11:21:29;system
5984;FINISHED;2018-10-25T11:23:00;2018-10-25T11:23:34;system
5985;FINISHED;2018-10-25T11:24:00;2018-10-25T11:24:17;system
5986;FINISHED;2018-10-25T11:25:00;2018-10-25T11:25:23;system
5987;FINISHED;2018-10-25T11:32:00;2018-10-25T11:32:48;system
5988;FINISHED;2018-10-25T11:57:00;2018-10-25T11:57:27;system
5989;FINISHED;2018-10-25T11:58:00;2018-10-25T11:58:04;system
5990;FINISHED;2018-10-25T12:35:00;2018-10-25T12:35:08;system
5991;FINISHED;2018-10-25T12:35:00;2018-10-25T12:35:59;system
5992;FINISHED;2018-10-25T12:59:00;2018-10-25T12:59:58;system
5993;FINISHED;2018-10-25T13:01:00;2018-10-25T13:01:42;system
5994;FINISHED;2018-10-25T13:16:00;2018-10-25T13:16:33;system
5995;FINISHED;2018-10-26T01:25:00;2018-10-26T01:25:50;system
5996;FINISHED;2018-10-26T01:31:00;2018-10-26T01:31:08;system
5997;FINISHED;2018-10-26T01:56:00;2018-10-26T01:56:36;system
5998;FINISHED;2018-10-26T01:58:00;2018-10-26T01:58:32;system
5999;FINISHED;2018-10-26T01:58:00;2018-10-26T01:58:51;system
6000;FINISHED;2018-10-26T02:06:00;2018-10-26T02:06:22;system
6001;FINISHED;2018-10-26T02:40:00;2018-10-26T02:40:10;system
6002;FINISHED;2018-10-26T03:20:00;2018-10-26T03:20:09;system
6003;FINISHED;2018-10-26T03:30:00;2018-10-26T03:30:32;system
6004;FINISHED;2018-10-26T04:03:00;2018-10-26T04:03:43;system
6005;FINISHED;2018-10-26T06:22:00;2018-10-26T06:22:18;system
6006;FINISHED;2018-10-26T06:29:00;2018-10-26T06:29:04;system
6007;FINISHED;2018-10-26T07:32:00;2018-10-26T07:32:36;system
6008;FINISHED;2018-10-26T07:37:00;2018-10-26T07:37:16;system
6009;FINISHED;2018-10-26T08:35:00;2018-10-26T08:35:47;system
6010;FINISHED;2018-10-26T08:54:00;2018-10-26T08:54:22;system
6011;FINISHED;2018-10-26T09:02:00;2018-10-26T09:02:26;system
6012;FINISHED;2018-10-26T09:14:00;2018-10-26T09:14:18;system
6013;FINISHED;2018-10-26T09:19:00;2018-10-26T09:19:07;system
6014;FINISHED;2018-10-26T10:31:00;2018-10-26T10:31:21;system
6015;FINISHED;2018-10-26T10:34:00;2018-10-26T10:34:14;system
6016;FINISHED;2018-10-26T10:38:00;2018-10-26T10:38:11;system
6017;FINISHED;2018-10-26T10:47:00;2018-10-26T10:48:00;system
6018;FINISHED;2018-10-26T10:58:00;2018-10-26T10:58:52;system
6019;FINISHED;2018-10-26T11:19:00;2018-10-26T11:19:16;system
6020;FINISHED;2018-10-26T11:19:00;2018-10-26T11:19:21;system
6021;FINISHED;2018-10-26T11:26:00;2018-10-26T11:26:22;system
6022;FINISHED;2018-10-26T12:27:00;2018-10-26T12:27:09;system
6023;FINISHED;2018-10-26T12:29:00;2018-10-26T12:29:06;system
6024;FINISHED;2018-10-26T12:32:00;2018-10-26T12:32:33;system
6025;FINISHED;2018-10-27T01:23:00;2018-10-27T01:23:00;system
6026;FINISHED;2018-10-27T01:23:00;2018-10-27T01:23:39;system
6027;FINISHED;2018-10-27T01:26:00;2018-10-27T01:26:34;system
6028;FINISHED;2018-10-27T01:29:00;2018-10-27T01:29:36;system
6029;FINISHED;2018-10-27T01:35:00;2018-10-27T01:35:34;system
6030;FINISHED;2018-10-27T02:16:00;2018-10-27T02:16:58;system
6031;FINISHED;2018-10-27T02:28:00;2018-10-27T02:28:04;system
6032;FINISHED;2018-10-27T02:32:00;2018-10-27T02:32:33;system
6033;FINISHED;2018-10-27T02:42:00;2018-10-27T02:42:59;system
6034;FINISHED;2018-10-27T02:49:00;2018-10-27T02:49:22;system
6035;FINISHED;2018-10-27T03:04:00;2018-10-27T03:04:51;system
6036;FINISHED;2018-10-27T03:12:00;2018-10-27T03:12:05;system
6037;FINISHED;2018-10-27T03:26:00;2018-10-27T03:26:03;system
6038;FINISHED;2018-10-27T03:26:00;2018-10-27T03:26:58;system
6039;FINISHED;2018-10-27T03:30:00;2018-10-27T03:30:30;system
6040;FINISHED;2018-10-27T03:34:00;2018-10-27T03:34:23;system
6041;FINISHED;2018-10-27T03:51:00;2018-10-27T03:51:42;system
6042;FINISHED;2018-10-27T03:51:00;2018-10-27T03:51:53;system
6043;FINISHED;2018-10-27T04:04:00;2018-10-27T04:04:30;system
6044;FINISHED;2018-10-27T04:33:00;2018-10-27T04:33:39;system
6045;FINISHED;2018-10-27T04:49:00;2018-10-27T04:49:31;system
6046;FINISHED;2018-10-27T06:26:00;2018-10-27T06:26:06;system
6047;FINISHED;2018-10-27T06:31:00;2018-10-27T06:31:10;system
6048;FINISHED;2018-10-27T07:04:00;2018-10-27T07:04:38;system
6049;FINISHED;2018-10-27T07:06:00;2018-10-27T07:06:24;system
6050;FINISHED;2018-10-27T07:08:00;2018-10-27T07:08:17;system
6051;FINISHED;2018-10-27T07:14:00;2018-10-27T07:14:00;system
6052;FINISHED;2018-10-27T07:53:00;2018-10-27T07:53:41;system
6053;FINISHED;2018-10-27T08:01:00;2018-10-27T08:01:14;system
6054;FINISHED;2018-10-27T08:28:00;2018-10-27T08:28:20;system
6055;FINISHED;2018-10-27T08:42:00;2018-10-27T08:42:27;system
6056;FINISHED;2018-10-27T08:52:00;2018-10-27T08:52:36;system
6057;FINISHED;2018-10-27T08:53:00;2018-10-27T08:53:38;system
6058;FINISHED;2018-10-27T09:12:00;2018-10-27T09:12:58;system
6059;FINISHED;2018-10-29T01:28:00;2018-10-29T01:28:47;system
6060;FINISHED;2018-10-29T02:01:00;2018-10-29T02:01:16;system
6061;FINISHED;2018-10-29T03:34:00;2018-10-29T03:34:48;system
6062;FINISHED;2018-10-29T03:36:00;2018-10-29T03:36:14;system
6063;FINISHED;2018-10-29T04:03:00;2018-10-29T04:03:20;system
6064;FINISHED;2018-10-29T07:00:00;2018-10-29T07:00:22;system
6065;FINISHED;2018-10-29T07:07:00;2018-10-29T07:07:08;system
6066;FINISHED;2018-10-29T07:07:00;2018-10-29T07:07:54;system
6067;FINISHED;2018-10-29T08:18:00;2018-10-29T08:18:20;system
6068;FINISHED;2018-10-29T08:18:00;2018-10-29T08:18:31;system
6069;FINISHED;2018-10-29T09:22:00;2018-10-29T09:22:25;system
6070;FINISHED;2018-10-29T10:22:00;2018-10-29T10:22:07;system
6071;FINISHED;2018-10-29T10:32:00;2018-10-29T10:32:57;system
6072;FINISHED;2018-10-29T10:40:00;2018-10-29T10:40:50;system
6073;FINISHED;2018-10-29T10:52:00;2018-10-29T10:52:13;system
6074;FINISHED;2018-10-29T10:52:00;2018-10-29T10:52:48;system
6075;FINISHED;2018-10-29T11:04:00;2018-10-29T11:04:32;system
6076;FINISHED;2018-10-29T11:08:00;2018-10-29T11:08:20;system
6077;FINISHED;2018-10-29T11:49:00;2018-10-29T11:49:43;system
6078;FINISHED;2018-10-29T11:50:00;2018-10-29T11:50:32;system
6079;FINISHED;2018-10-29T11:58:00;2018-10-29T11:58:59;system
6080;FINISHED;2018-10-29T12:09:00;2018-10-29T12:09:39;system
6081;FINISHED;2018-10-29T12:29:00;2018-10-29T12:29:53;system
6082;FINISHED;2018-10-29T12:33:00;2018-10-29T12:33:54;system
6083;FINISHED;2018-10-29T12:50:00;2018-10-29T12:50:36;system
6084;FINISHED;2018-10-29T13:23:00;2018-10-29T13:23:07;system
6085;FINISHED;2018-10-30T01:22:00;2018-10-30T01:22:56;system
6086;FINISHED;2018-10-30T01:31:00;2018-10-30T01:31:34;system
6087;FINISHED;2018-10-30T02:08:00;2018-10-30T02:08:16;system
6088;FINISHED;2018-10-30T02:27:00;2018-10-30T02:27:58;system
6089;FINISHED;2018-10-30T02:36:00;2018-10-30T02:36:11;system
6090;FINISHED;2018-10-30T03:52:00;2018-10-30T03:52:29;system
6091;FINISHED;2018-10-30T06:27:00;2018-10-30T06:27:21;system
6092;FINISHED;2018-10-30T06:27:00;2018-10-30T06:27:44;system
6093;FINISHED;2018-10-30T06:33:00;2018-10-30T06:33:58;system
6094;FINISHED;2018-10-30T06:44:00;2018-10-30T06:44:26;system
6095;FINISHED;2018-10-30T06:49:00;2018-10-30T06:49:30;system
6096;FINISHED;2018-10-30T07:14:00;2018-10-30T07:14:44;system
6097;FINISHED;2018-10-30T07:23:00;2018-10-30T07:24:00;system
6098;FINISHED;2018-10-30T07:30:00;2018-10-30T07:30:14;system
6099;FINISHED;2018-10-30T07:33:00;2018-10-30T07:33:07;system
6100;FINISHED;2018-10-30T07:38:00;2018-10-30T07:38:30;system
6101;FINISHED;2018-10-30T07:47:00;2018-10-30T07:47:08;system
6102;FINISHED;2018-10-30T08:01:00;2018-10-30T08:01:41;system
6103;FINISHED;2018-10-30T08:17:00;2018-10-30T08:17:04;system
6104;FINISHED;2018-10-30T08:22:00;2018-10-30T08:22:21;system
6105;FINISHED;2018-10-30T08:39:00;2018-10-30T08:39:40;system
6106;FINISHED;2018-10-30T08:49:00;2018-10-30T08:49:05;system
6107;FINISHED;2018-10-30T08:51:00;2018-10-30T08:51:16;system
6108;FINISHED;2018-10-30T10:22:00;2018-10-30T10:22:28;system
6109;FINISHED;2018-10-30T10:27:00;2018-10-30T10:27:25;system
6110;FINISHED;2018-10-30T10:34:00;2018-10-30T10:34:58;system
6111;FINISHED;2018-10-30T10:49:00;2018-10-30T10:49:48;system
6112;FINISHED;2018-10-30T10:56:00;2018-10-30T10:56:45;system
6113;FINISHED;2018-10-30T10:59:00;2018-10-30T10:59:08;system
6114;FINISHED;2018-10-30T11:01:00;2018-10-30T11:01:18;system
6115;FINISHED;2018-10-30T11:04:00;2018-10-30T11:04:54;system
6116;FINISHED;2018-10-30T11:22:00;2018-10-30T11:22:59;system
6117;FINISHED;2018-10-30T11:24:00;2018-10-30T11:24:26;system
6118;FINISHED;2018-10-30T11:24:00;2018-10-30T11:24:44;system
6119;FINISHED;2018-10-30T11:29:00;2018-10-30T11:29:47;system
6120;FINISHED;2018-10-30T11:36:00;2018-10-30T11:36:06;system
6121;FINISHED;2018-10-30T11:51:00;2018-10-30T11:51:37;system
6122;FINISHED;2018-10-30T11:58:00;2018-10-30T11:58:07;system
6123;FINISHED;2018-10-30T12:25:00;2018-10-30T12:25:05;system
6124;FINISHED;2018-10-30T12:25:00;2018-10-30T12:25:09;system
6125;FINISHED;2018-10-30T12:55:00;2018-10-30T12:55:13;system
6126;FINISHED;2018-10-30T12:55:00;2018-10-30T12:55:21;system
6127;FINISHED;2018-10-30T12:55:00;2018-10-30T12:55:39;system
6128;FINISHED;2018-10-30T12:59:00;2018-10-30T12:59:34;system
6129;FINISHED;2018-10-31T01:53:00;2018-10-31T01:53:46;system
6130;FINISHED;2018-10-31T01:57:00;2018-10-31T01:57:06;system
